comment_id,emotional_entropy,valence_mixing
eedb2er,0.0,0.0
eea8ak5,0.0,0.0
ef12l3t,1.0,0.0
edlgnul,2.3219281,0.0
ee1l9o3,1.5849625,0.9182958
ed361iw,1.0,0.0
eedj360,0.0,0.0
edlghte,2.5849625,1.0
eeijb4r,1.0,0.0
eeezk8u,1.0,1.0
eew59b1,2.0,0.8112781
ee5lx52,1.0,0.0
eeo5aok,1.0,0.0
edqj59t,0.0,0.0
edh5xcp,0.0,0.0
ee7xsxe,1.0,0.0
edzwmxs,1.5849625,0.9182958
ee3fh3l,0.0,0.0
edbidtl,1.0,1.0
ef74dzn,1.0,0.0
edursq0,0.0,0.0
ef1hore,1.0,1.0
edjdaep,0.0,0.0
eeltukz,1.0,0.0
edgbj6h,0.0,0.0
edaylss,0.0,0.0
eeqmq35,1.0,0.0
ednixql,2.0,0.8112781
ed6xmfq,2.0,1.5
ed0unsy,2.0,1.5
ed72dam,0.0,0.0
edk0odx,0.0,0.0
ee63poo,1.0,1.0
eeln1li,1.0,1.0
ef0wf6g,1.5849625,0.9182958
ed345x4,1.5849625,0.9182958
ed2g8xw,1.0,0.0
ees05s1,0.0,0.0
edkpo8z,0.0,0.0
ef8umiz,0.0,0.0
ef0uuld,1.0,0.0
eevviif,0.0,0.0
ef7fdzj,0.0,0.0
eezfy6x,0.0,0.0
ed294ug,1.0,0.0
edlxtaa,0.0,0.0
edeelto,2.3219281,0.7219281
ee1t9sw,1.0,1.0
eewzssb,2.3219281,0.0
ee5miu4,0.0,0.0
ef46usj,0.0,0.0
edrriwe,0.0,0.0
eezlygj,1.0,0.0
edeuthk,1.5849625,1.5849625
eesspc2,2.0,0.0
ed534l0,1.0,1.0
ee4ogph,1.5849625,0.9182958
edz8hxx,2.5849625,1.0
eelmvry,0.0,0.0
eeer9ke,0.0,0.0
eeywpmh,2.0,0.8112781
ee1fxsn,1.5849625,1.5849625
ee164r4,1.5849625,0.0
ef91f77,1.0,0.0
edw68z8,1.0,0.0
edtquk8,1.0,1.0
edp5bb3,0.0,0.0
edv2vbm,0.0,0.0
ees4ub8,1.0,0.0
edyf258,0.0,0.0
ef1cp1y,1.5849625,0.0
ed5yq3r,2.0,0.8112781
eeyajee,0.0,0.0
ee79mi6,0.0,0.0
eeia8n9,0.0,0.0
eey1och,2.0,1.5
efbx85x,2.0,0.0
ee6bgr1,1.5849625,0.9182958
eegt2pg,0.0,0.0
edciymf,0.0,0.0
ef4nr1b,1.0,1.0
eecbm35,0.0,0.0
eev2xth,1.5849625,0.9182958
eehnpae,2.0,1.0
ed27l10,1.0,0.0
ee7vo0b,0.0,0.0
ef4n85u,1.0,1.0
ed9kct6,0.0,0.0
ed0dyfl,2.0,0.8112781
edrophq,1.0,1.0
edj7css,2.0,0.0
efb7yjg,2.0,0.8112781
efgvu5l,0.0,0.0
efdhza7,1.0,1.0
edb8u2w,0.0,0.0
edls28f,1.0,0.0
ee5yk7s,0.0,0.0
eeovmzv,0.0,0.0
efb09uh,1.0,0.0
eedhrr0,2.5849625,1.4591479
edsb8wi,2.5849625,0.9182958
eeprso4,1.0,0.0
efds0m6,0.0,0.0
efdmmbq,0.0,0.0
ed3zw5l,0.0,0.0
edqajgu,1.0,0.0
eed88oh,0.0,0.0
eedo7k2,1.0,0.0
eehoouq,0.0,0.0
ed4wmjl,1.0,0.0
ef8fyop,1.5849625,1.5849625
eew8gvg,0.0,0.0
ed8dymw,1.0,1.0
ee19jfa,0.0,0.0
eczca53,0.0,0.0
edus494,0.0,0.0
edvj4r4,2.0,0.8112781
efh3l73,0.0,0.0
eeoweu7,0.0,0.0
edf273l,0.0,0.0
eda5raz,2.0,0.8112781
eeavbvu,1.0,0.0
eedzfih,2.0,1.5
eezm715,0.0,0.0
ees30yp,2.8073549,0.9852281
edxzrq1,2.0,0.8112781
eeuo7tw,1.5849625,0.9182958
ednp5fn,1.5849625,0.0
edivu5d,1.0,1.0
ef8ee52,1.0,1.0
eew8c8f,1.5849625,0.9182958
edgnlbn,0.0,0.0
eecz08y,0.0,0.0
eeekhk1,0.0,0.0
een9uyi,1.5849625,0.9182958
eeaml3l,1.5849625,0.0
ed056y7,1.5849625,1.5849625
eetc6db,1.0,0.0
edz2gud,1.5849625,0.0
eedg2aq,1.5849625,0.0
ed3ql8n,0.0,0.0
ef9rq49,2.5849625,0.9182958
ef5bs6d,2.0,0.8112781
eee55zy,1.5849625,0.9182958
eekmkda,0.0,0.0
ef7qwwd,1.5849625,0.0
eds8xso,1.5849625,0.0
ef6oeue,0.0,0.0
edbg2ch,2.3219281,1.3709506
edvjn6g,0.0,0.0
edmy9hn,2.0,1.5
eddda0c,1.0,0.0
edohplt,1.0,0.0
ee6ofvw,1.0,0.0
ee4nm4k,2.0,0.8112781
eec1jmh,1.0,0.0
ee5wme3,1.0,0.0
effu9vp,1.0,1.0
eeeivtt,1.5849625,0.0
ee4u7p9,0.0,0.0
eeqsqyr,0.0,0.0
edgpo6r,0.0,0.0
ef8h68p,1.0,0.0
eds9ris,1.0,0.0
eewayw3,1.0,0.0
efd2imq,0.0,0.0
eelp37z,1.0,1.0
edouwrs,0.0,0.0
efgs3hg,1.0,1.0
ee60116,1.5849625,0.0
edr7mzv,0.0,0.0
eezuff6,1.0,1.0
eduuap1,1.5849625,0.0
eewa3nb,0.0,0.0
eebf9mz,2.0,0.0
ee96s50,0.0,0.0
eelitmw,2.0,1.0
eey445n,2.0,0.0
ed2gl4a,0.0,0.0
edd58qe,0.0,0.0
eda9xl0,1.0,0.0
edn7qz4,1.0,0.0
efh4w1z,0.0,0.0
ee68gqt,2.3219281,0.0
edcis6q,1.0,1.0
eehuu18,1.0,0.0
edg2wcq,0.0,0.0
ed6cdt1,2.0,0.0
ef50wn5,0.0,0.0
efaahay,0.0,0.0
eet8ntq,1.0,0.0
ef0hx65,2.0,0.8112781
edt8r41,2.3219281,0.9709506
edopj38,0.0,0.0
edu2xyz,1.0,0.0
edomnhu,1.0,0.0
ede72f2,1.5849625,0.0
eev67fy,0.0,0.0
edp64gg,2.3219281,0.0
eeg911m,0.0,0.0
efeb3dc,1.0,1.0
eetfduz,0.0,0.0
edol556,0.0,0.0
eeybimz,1.0,1.0
ee3jy9d,1.5849625,0.9182958
eepr3uj,0.0,0.0
edy8ze9,1.5849625,0.9182958
ee66s62,0.0,0.0
ees5597,1.0,1.0
ef0n7y4,0.0,0.0
edtsjzy,0.0,0.0
eff8m54,0.0,0.0
edoro5t,1.0,0.0
edpr4pz,1.0,0.0
ee7tflq,2.0,0.8112781
edducng,1.0,1.0
ed4qssq,1.0,0.0
edqkr9l,1.5849625,0.0
edru26s,2.0,0.0
edx3px0,0.0,0.0
edf9u5y,1.5849625,0.9182958
eeqbc5g,0.0,0.0
edu7u78,0.0,0.0
ee603a2,1.0,1.0
eeux15i,2.3219281,1.3709506
edkfl23,1.5849625,0.0
eepx06h,1.0,1.0
efh42f5,0.0,0.0
eeea9o9,0.0,0.0
eexavap,0.0,0.0
eernx0g,0.0,0.0
ee9a10v,1.5849625,0.9182958
eeo44cr,0.0,0.0
edombcw,2.3219281,0.9709506
eew57rh,1.0,0.0
ee8231q,1.0,1.0
ee7csfu,1.0,1.0
eebvpzo,1.5849625,0.9182958
efbv8kt,0.0,0.0
efgl3hl,1.0,1.0
eff15np,1.5849625,1.5849625
eer7636,1.0,0.0
ednjza6,2.0,0.0
eeafgnu,1.0,0.0
efbb5mh,1.0,0.0
eeqfevx,0.0,0.0
edmocg3,2.3219281,1.3709506
eemjruq,2.0,1.0
efdwp12,1.0,1.0
eeg999p,1.0,0.0
eeaf14r,0.0,0.0
eer4c76,1.5849625,0.0
eeubeoq,0.0,0.0
eeoojli,2.0,0.0
edn3z5j,2.0,0.8112781
ed8lzbw,2.0,1.0
ees3js2,1.0,0.0
edfjumw,2.0,0.0
eezpww3,1.0,0.0
ef2c81u,0.0,0.0
edceg1o,1.5849625,0.0
ed9yni2,0.0,0.0
eedvfgy,0.0,0.0
edamq25,2.0,0.0
edbwhj3,0.0,0.0
eds4k8i,0.0,0.0
eefhsxb,0.0,0.0
ee9hgji,1.0,0.0
efbs3us,1.5849625,0.9182958
eeqxizl,0.0,0.0
ef3w4ej,1.5849625,0.9182958
eevm9zi,0.0,0.0
ed6lys5,1.0,1.0
eeu0nxa,0.0,0.0
eeztx68,0.0,0.0
ed3pd4h,0.0,0.0
eddmeq8,1.0,0.0
ee6t4p2,1.0,0.0
ef4bhwd,0.0,0.0
edocyhg,0.0,0.0
edashqi,1.0,0.0
edeyffz,1.5849625,0.9182958
ef82dk7,1.0,1.0
efalm6o,1.5849625,0.9182958
ee0sw9g,1.5849625,0.9182958
eef61ap,0.0,0.0
eex168d,0.0,0.0
ed8wq2w,1.5849625,0.0
edrun82,0.0,0.0
ee8uwy5,2.0,1.0
edjfcbq,0.0,0.0
eew57w8,0.0,0.0
ee5f93j,1.5849625,0.0
eeqiawh,0.0,0.0
ee04wl5,1.5849625,0.9182958
ee65nau,1.0,0.0
ed1idyk,1.5849625,0.9182958
eczvsr7,0.0,0.0
eekhx30,2.0,0.8112781
eesinbu,0.0,0.0
eejqauj,1.0,0.0
ee58w79,0.0,0.0
ee4vj5v,1.0,1.0
ee4sg0j,0.0,0.0
eerqx7h,2.0,0.8112781
eesnkdk,0.0,0.0
ed7fzhf,2.3219281,0.0
ed7qrmu,1.0,1.0
ee4btx5,1.5849625,0.9182958
eewpp5h,0.0,0.0
edd09ir,1.5849625,0.9182958
eef5fe9,1.5849625,0.9182958
ee0vuca,0.0,0.0
ed2owpy,0.0,0.0
ed68a90,1.0,1.0
efbfp6i,1.0,1.0
ed3cwc4,1.0,1.0
ef0h71x,1.0,0.0
edrf7wa,1.5849625,0.0
edeyvcn,0.0,0.0
edugkd0,0.0,0.0
edyjzgq,0.0,0.0
edoqd1w,2.5849625,1.4591479
edt3sq7,0.0,0.0
edynhdr,1.0,0.0
ed433ik,1.5849625,0.0
edtb6ic,2.0,1.0
ef4c8qd,0.0,0.0
ed196uj,2.0,0.8112781
ef0vzdm,1.0,1.0
eehl9rf,1.5849625,0.0
edhovhi,0.0,0.0
ed1lzlh,1.5849625,0.0
edbdz7v,2.0,0.8112781
edhky5e,1.5849625,0.0
ef81n89,0.0,0.0
eez6wed,0.0,0.0
ef9wftv,0.0,0.0
eeqh3yz,1.5849625,0.0
edrvxvk,1.5849625,0.9182958
edq5od7,1.0,0.0
edautmp,1.0,1.0
edy43of,0.0,0.0
ed5l9j8,0.0,0.0
edxmut1,2.3219281,0.7219281
efbi2f8,2.0,0.8112781
edy92aw,1.0,0.0
eeqybhl,0.0,0.0
edf3icv,0.0,0.0
edv1x85,0.0,0.0
ed6lewj,1.0,1.0
eek6ot7,2.0,1.0
eefe4ar,1.0,0.0
eesjkx7,0.0,0.0
edhjid0,1.0,0.0
edn0nzr,1.0,0.0
edju2lf,1.0,1.0
ee0rgnv,0.0,0.0
edtj7oa,1.5849625,0.0
ee0g1kn,2.0,0.8112781
edshpse,1.0,0.0
edzknzh,1.5849625,0.0
eekrcda,0.0,0.0
eege3fw,1.0,0.0
edufs6h,2.8073549,1.3787835
edmzn0v,0.0,0.0
edk6e8j,1.0,0.0
eeea235,1.0,0.0
edhm2hx,0.0,0.0
edyoxr0,1.0,0.0
eeafifu,0.0,0.0
ees8g9j,1.0,0.0
edm3bmy,0.0,0.0
eepppvq,2.3219281,1.5219281
edkwk6a,0.0,0.0
eepjy4j,1.0,0.0
efewlv4,1.0,0.0
efbtebj,2.5849625,1.4591479
ed2dm30,2.5849625,0.9182958
edfdx5a,1.5849625,0.0
eelj7pz,1.0,0.0
eeoilh1,1.5849625,0.0
eczg08p,0.0,0.0
ef3zaq1,2.3219281,0.7219281
ef18sy0,0.0,0.0
eed81am,0.0,0.0
eevfcmj,0.0,0.0
eejktsg,1.0,1.0
efef74s,2.0,0.8112781
ef7k9m8,2.0,0.0
edxoel6,0.0,0.0
eernzb8,0.0,0.0
ed0nmwp,1.5849625,1.5849625
ed3p887,0.0,0.0
ef6ir91,2.0,0.8112781
eekeonr,0.0,0.0
eea3h9u,1.0,1.0
edb1kz5,2.0,0.8112781
eczz64j,2.0,0.0
edq1jam,1.0,0.0
ee55ua8,0.0,0.0
edqzynm,0.0,0.0
eddkicq,0.0,0.0
eert8li,0.0,0.0
eeebcgg,1.0,0.0
edhpq5m,0.0,0.0
ee2vt8y,0.0,0.0
ed1r1w0,2.0,1.5
eeogxjy,0.0,0.0
edzopoy,2.0,1.0
edowgwa,1.0,1.0
ee6kk86,2.3219281,0.9709506
ef306l0,1.0,1.0
efc0d37,1.0,0.0
eedand4,1.0,0.0
ee552rh,1.5849625,0.9182958
ef5tttd,1.5849625,0.9182958
edbyvhn,2.3219281,0.0
edt1c6u,1.5849625,0.9182958
ed68aj5,1.5849625,0.0
ef64nmj,0.0,0.0
eev6ovx,1.5849625,1.5849625
eewnri9,2.0,1.0
eecpqvn,2.5849625,0.9182958
eedi0rq,2.0,0.0
edbsdj3,0.0,0.0
ee0v0ma,1.0,0.0
ed3vu10,0.0,0.0
edturqf,0.0,0.0
eeqi1ce,1.0,1.0
edkcqsy,2.0,1.5
eezojir,0.0,0.0
eduo6yz,2.0,0.8112781
efcb23d,1.0,0.0
edveb2k,0.0,0.0
edreof7,2.5849625,0.9182958
edy7mn2,0.0,0.0
eedq294,1.5849625,0.9182958
eevwe7c,1.5849625,0.9182958
eeq988o,1.5849625,0.0
ee7g95k,1.0,1.0
eeyyk9v,0.0,0.0
eebiep2,1.0,1.0
edov4rb,0.0,0.0
eev40wu,0.0,0.0
edxh4uo,1.0,0.0
ee3squu,2.3219281,1.3709506
efb5vw7,0.0,0.0
eeh9x27,0.0,0.0
eea3s24,1.5849625,0.9182958
efh0bdy,1.5849625,0.9182958
eemxweq,0.0,0.0
eeefr2s,1.0,0.0
eemlzsi,2.3219281,0.7219281
edzcfjk,1.0,1.0
eczoevf,1.5849625,0.0
eeqrm2x,2.5849625,0.6500224
ee5itli,0.0,0.0
eex8lm8,0.0,0.0
ef4uuod,2.0,0.8112781
eezv451,2.0,0.8112781
ed197fi,1.0,1.0
edowc0f,0.0,0.0
eeyc7hc,0.0,0.0
edk9c88,2.5849625,0.6500224
edr3ngy,1.0,1.0
ed1pp1w,1.0,0.0
eec36al,0.0,0.0
eeg5ph1,1.5849625,0.9182958
ed4p1u6,1.0,0.0
ee0qsqo,1.0,0.0
edg5o0w,0.0,0.0
ee3vb4o,0.0,0.0
eeb01ex,2.3219281,1.5219281
efgacry,0.0,0.0
ed66s9j,0.0,0.0
edt2lfv,0.0,0.0
eep9c8x,1.0,0.0
ee4j8wg,2.0,0.8112781
ed9acqh,1.5849625,0.9182958
eezjo56,2.3219281,0.0
ed0tgb3,1.5849625,0.0
ef8htel,1.0,0.0
edqpmkt,0.0,0.0
ees09v1,1.0,0.0
ed2f5sy,2.0,1.0
eex7622,1.0,0.0
ee4ppqx,0.0,0.0
ed6ugqi,0.0,0.0
ef94nr9,1.5849625,0.9182958
eekmz26,1.5849625,0.9182958
ef51mm3,2.0,1.0
ed1jl0e,1.0,0.0
ee3b2vk,0.0,0.0
edav5pv,2.0,0.0
edk8zkg,0.0,0.0
efc1onq,0.0,0.0
edoi1lh,2.0,1.5
ed8o43a,0.0,0.0
efdj48n,1.5849625,0.0
edngrg6,0.0,0.0
ef7tfd8,0.0,0.0
ef31ieu,1.5849625,0.9182958
ed9pqqg,0.0,0.0
ef4ii8n,0.0,0.0
ef8j101,0.0,0.0
eepeyqz,1.0,0.0
eeeusj1,1.0,1.0
edn6b0n,2.0,0.0
edy17z5,1.0,0.0
edbhu6h,1.5849625,0.9182958
eer0igi,1.0,1.0
edjf4v2,0.0,0.0
eebl3z7,1.0,1.0
ee2imz2,1.0,1.0
edjldcm,0.0,0.0
eeztbjr,1.5849625,1.5849625
eehquwb,2.3219281,0.9709506
ed0glwn,1.5849625,0.9182958
edv7fgl,1.0,1.0
edny3g2,2.0,1.0
eemipj7,1.5849625,0.9182958
ed8n5j2,0.0,0.0
ef9ay0b,0.0,0.0
edxunx4,0.0,0.0
een5sns,2.3219281,1.5219281
ee5qfde,1.0,0.0
ee6tsgl,0.0,0.0
edgwiaw,0.0,0.0
eddcsmp,1.5849625,0.0
efh9m3l,1.5849625,0.0
ef7eja0,0.0,0.0
ef9x6t2,1.0,1.0
ed9n6zg,0.0,0.0
eeowg61,1.0,1.0
edrowi1,1.0,1.0
eer8hah,0.0,0.0
eei5kiy,1.0,0.0
eepije6,1.0,1.0
ediym07,1.5849625,0.9182958
eei8de5,0.0,0.0
ef2bgwu,1.5849625,0.0
edsf1m0,1.0,1.0
ed85l5q,1.5849625,0.9182958
ee0v8a8,0.0,0.0
ees7vn9,1.0,1.0
eemxu66,1.0,0.0
eetpjyv,0.0,0.0
ef5zt1i,2.3219281,0.0
ee9ra8u,1.0,0.0
eebkh8i,0.0,0.0
edryagm,0.0,0.0
eef8stc,0.0,0.0
efdyqen,0.0,0.0
ee6j2me,1.0,1.0
edknpit,0.0,0.0
ed7la8f,1.0,0.0
eed5iav,1.5849625,0.9182958
ef6jo1b,1.0,0.0
ef45rdo,0.0,0.0
edyn5fh,0.0,0.0
eemqp2x,2.3219281,1.5219281
ee6s0t5,0.0,0.0
edqshdp,2.5849625,0.6500224
eegho0s,1.5849625,0.9182958
ef10ar6,1.0,0.0
eecg4d6,2.5849625,1.0
ef84j8n,0.0,0.0
edoea4p,1.5849625,0.0
ee6s0bw,2.5849625,0.9182958
edz8srs,0.0,0.0
ed050ju,0.0,0.0
eeftpc8,0.0,0.0
edfpq5y,1.0,0.0
ee2s1pj,1.0,0.0
edj0v4a,1.5849625,0.9182958
eeavcb7,2.0,0.8112781
edmu4a0,0.0,0.0
eembqm1,0.0,0.0
eeuc21z,0.0,0.0
ee7xyde,1.5849625,0.9182958
eeaw796,1.0,0.0
effx5q9,1.0,1.0
eetl1g4,2.0,1.0
ef952ja,1.5849625,0.9182958
edogack,0.0,0.0
ee5zr74,1.5849625,0.0
eexicvd,0.0,0.0
efe8g1t,0.0,0.0
eekxozz,1.0,1.0
ee7yn1n,1.0,0.0
efaxvez,1.0,1.0
edtbro6,2.3219281,0.9709506
edjk2wi,0.0,0.0
efanc6t,2.0,0.8112781
ef5ipm1,1.0,1.0
ee9urkz,1.0,1.0
eczysp8,1.5849625,0.9182958
ef39d8t,1.5849625,1.5849625
edswvhg,0.0,0.0
efg629m,2.3219281,0.7219281
edizkb4,1.0,0.0
eetce21,2.0,1.5
eee8atq,1.0,0.0
edbdm8p,0.0,0.0
ed49uhs,0.0,0.0
edjaa3s,0.0,0.0
efau77b,1.0,1.0
ee4bva6,1.0,0.0
efhbsr7,0.0,0.0
eextz2m,0.0,0.0
ef96gt6,0.0,0.0
eenxi3d,0.0,0.0
ee1zozn,2.0,1.5
ef57o35,1.5849625,0.0
eet8uj8,0.0,0.0
eduylqg,2.0,0.8112781
edl7yuh,0.0,0.0
ed11v01,0.0,0.0
efa9t9k,0.0,0.0
eech66s,2.0,1.0
ed5fly9,1.5849625,1.5849625
ee08u8u,0.0,0.0
eekfmkh,1.0,0.0
eeef4xl,1.0,0.0
edgd8ab,1.5849625,0.9182958
eelqrny,1.0,0.0
ee2nf8r,1.5849625,0.0
ed44df5,0.0,0.0
edcv0tl,1.0,1.0
eep5hyt,2.0,0.8112781
edecc4o,1.5849625,0.9182958
eeg0sgy,1.5849625,0.0
edh16af,0.0,0.0
ed5sjxy,0.0,0.0
efbd1u5,1.5849625,0.0
ef35eox,1.0,0.0
eeh5cwe,0.0,0.0
edv7kkp,1.0,0.0
edsug6k,1.5849625,0.0
ee61x8k,1.5849625,0.9182958
efh9noc,1.5849625,0.0
edig0cd,1.0,1.0
eeeo3hs,1.0,0.0
eepobi3,2.5849625,0.9182958
edde1y9,0.0,0.0
edaox4f,2.0,1.0
ednxobs,1.0,1.0
ed1ug1u,0.0,0.0
edtnwpp,1.0,1.0
ed1iqnp,1.0,1.0
ef9cy2a,1.0,0.0
ed8kg4l,1.0,1.0
ee7tnfb,2.0,0.0
edm83nn,0.0,0.0
edahch6,1.0,0.0
ed02x3e,1.5849625,0.9182958
eeeucj5,0.0,0.0
eerzag0,2.0,0.0
ef6xh25,1.5849625,0.9182958
eeok9b7,1.0,1.0
eehutdj,1.0,1.0
ee7gioy,0.0,0.0
ef9v0sk,1.5849625,0.9182958
ee3tg8x,0.0,0.0
edychc5,0.0,0.0
eeomrth,0.0,0.0
eeoieth,0.0,0.0
eemt6qx,1.0,1.0
een6klz,1.5849625,0.0
edre8pt,0.0,0.0
eerizdr,0.0,0.0
ef2obiq,2.0,0.8112781
ef46c0z,0.0,0.0
ef0mynt,0.0,0.0
edlcq3u,2.0,0.0
eevq4j1,1.0,1.0
ef8k23u,1.5849625,0.9182958
eegbj1n,0.0,0.0
eeml3bc,0.0,0.0
edo6jtp,1.5849625,1.5849625
efetctk,0.0,0.0
eeek1mx,1.5849625,0.0
eeds7pv,1.0,1.0
ed0zapy,1.5849625,0.9182958
efgm2no,1.5849625,0.9182958
ef6u3t1,1.0,0.0
eezjv9z,0.0,0.0
edbpiw2,2.0,1.0
eeqqp7i,1.5849625,0.9182958
ef5kgpl,2.0,0.8112781
ef1clqa,0.0,0.0
eec4i8e,1.5849625,0.9182958
edxkcsi,2.0,0.0
eem6jen,2.3219281,1.3709506
eemkrhu,1.0,0.0
edlm1yy,1.0,1.0
eego51v,1.5849625,0.9182958
ef2ih18,0.0,0.0
edkigw2,0.0,0.0
edke7gg,2.0,0.0
eezicrw,1.0,0.0
efdqcun,1.0,0.0
edb8fcr,0.0,0.0
ed05yak,0.0,0.0
efdar6x,1.0,0.0
ed2r123,1.0,1.0
ef0abyn,2.0,0.0
eeqvog9,1.0,0.0
edh3neo,1.0,1.0
ed4vq1f,0.0,0.0
edoxsta,1.0,1.0
ee0baj3,2.0,0.8112781
ees3yo9,0.0,0.0
edbi7if,1.0,0.0
ee950zj,1.0,0.0
ed3eqrm,2.3219281,0.7219281
eedjc3z,0.0,0.0
efe39wm,1.0,0.0
edj7ypf,1.0,0.0
edmmvnr,1.5849625,0.9182958
edgyhvi,1.0,0.0
ed3iq8t,2.0,0.0
ed8pwmh,0.0,0.0
efd6e9g,1.0,1.0
eeta1qa,1.0,0.0
eeebwrv,2.3219281,1.5219281
eeq6j1g,0.0,0.0
ed59kl5,0.0,0.0
ed9k851,0.0,0.0
efefln5,2.0,0.0
eedzr38,1.5849625,0.0
eeeyuab,1.0,1.0
edk66b5,1.5849625,0.9182958
efdjtqm,0.0,0.0
ed5c4md,0.0,0.0
efbivpi,1.5849625,0.9182958
ee3zpv6,1.0,0.0
ed8ezdf,1.0,0.0
ee700y9,1.0,1.0
eetxdks,2.3219281,0.9709506
ed4s2u6,2.3219281,1.5219281
ee5eh7x,1.5849625,1.5849625
edp5tdv,1.5849625,0.9182958
ee6ovi9,1.5849625,0.0
edm27fi,2.0,0.8112781
eey8vbu,0.0,0.0
ef0lcsf,1.0,1.0
edf5ycx,0.0,0.0
ed4c9ir,1.0,1.0
eeihrhi,1.5849625,0.9182958
ee19evr,2.3219281,0.7219281
ef68xzq,1.5849625,0.0
eep9arv,0.0,0.0
ef0pn76,0.0,0.0
ef4bx0g,0.0,0.0
edszzel,0.0,0.0
eeebfa2,0.0,0.0
ef60uaz,1.0,0.0
eff6cnn,0.0,0.0
ef5c48g,1.0,0.0
ef1ypgj,1.0,1.0
ed1i50s,1.0,1.0
ef3t7eu,1.0,0.0
ed6zcfj,1.0,1.0
eczbdg4,1.0,0.0
eey3f5v,1.5849625,0.0
ed152md,0.0,0.0
ee0hr0f,1.0,0.0
eerctzh,1.0,1.0
ed2dwkk,0.0,0.0
eem7pr7,1.5849625,0.0
edo22vr,1.5849625,0.9182958
ed8kkcd,1.5849625,0.9182958
edr61yh,0.0,0.0
eevn86b,0.0,0.0
edihwtp,1.5849625,0.0
eebu8x7,0.0,0.0
ed41lo1,0.0,0.0
ee5svjq,0.0,0.0
edserw3,0.0,0.0
edd5wtl,1.0,1.0
edwby1b,1.0,0.0
edons3j,2.0,0.0
ef28vnm,2.0,1.5
eeurdxh,1.5849625,0.9182958
eeoewib,1.0,0.0
efafkxo,2.0,1.0
edm2zoe,1.5849625,0.9182958
eebu17v,1.5849625,0.9182958
ef9xuph,0.0,0.0
eeba0z3,0.0,0.0
eep7icf,0.0,0.0
edjsfl4,0.0,0.0
edefa67,1.5849625,0.0
edx87p7,1.0,1.0
eebgrbg,1.0,0.0
eerfxqs,0.0,0.0
edlho9e,0.0,0.0
ee5yg0t,0.0,0.0
edc7szw,2.0,1.0
edjzg0b,1.0,0.0
ed8v838,1.5849625,0.0
eett24v,0.0,0.0
efftmco,0.0,0.0
ednnblu,2.3219281,0.7219281
edzakos,0.0,0.0
ee875cc,1.5849625,0.9182958
ed2nfa9,1.0,1.0
eeaneup,2.0,1.5
ee4r318,0.0,0.0
edy0cv2,0.0,0.0
efbh634,1.0,1.0
efagglb,0.0,0.0
edzc8n3,0.0,0.0
efel74t,1.0,1.0
edc7t96,1.0,0.0
edyvu0w,1.5849625,0.0
edaqgt5,0.0,0.0
edaegtk,0.0,0.0
edtv8n2,1.5849625,0.0
ed68154,0.0,0.0
eeszbk9,0.0,0.0
ef7rctj,2.0,0.8112781
edry16j,2.8073549,0.5916728
eeajcdp,0.0,0.0
ed5k6dt,0.0,0.0
efap85u,1.5849625,0.0
ef1lbg9,1.0,0.0
edw7xkj,1.5849625,0.9182958
edlovgr,2.0,0.8112781
eey3h7p,1.5849625,0.0
edo9oom,1.0,1.0
ed4bvt7,2.0,0.8112781
eeqpzxz,2.3219281,0.7219281
eeru3i3,2.0,0.0
ed2arkj,0.0,0.0
ee76qpj,0.0,0.0
efd5o9q,1.0,0.0
ed65a0s,2.3219281,1.3709506
eer78z4,0.0,0.0
efevzku,0.0,0.0
efeg9dr,0.0,0.0
ee3441j,2.0,1.5
ed9rfvi,1.5849625,0.9182958
effe0st,0.0,0.0
eexs4zr,1.0,0.0
ed4ail4,1.0,0.0
eeyvlxh,2.0,0.8112781
ee7ztf1,0.0,0.0
ed257m4,2.0,0.8112781
edqgiaj,0.0,0.0
eegt3cn,1.5849625,0.9182958
eerty2l,0.0,0.0
efb5l56,2.3219281,0.7219281
eeg0xy3,1.0,0.0
efboe9x,1.0,1.0
efczj1u,0.0,0.0
efdsukh,2.0,1.5
edp2td7,2.0,0.8112781
ee02dxp,1.5849625,0.0
edkds4x,1.0,0.0
edop5hl,0.0,0.0
ef1rp4q,1.0,0.0
eeos27p,2.0,0.0
eexpisz,1.5849625,0.9182958
efes88i,2.3219281,1.3709506
efb1rdo,2.0,1.5
ef6w6om,0.0,0.0
ee39wol,1.5849625,0.0
eeuxe9a,1.0,0.0
edam50o,2.3219281,0.9709506
edad65q,1.0,0.0
eewctra,0.0,0.0
edj5ho8,0.0,0.0
ed5wlm7,1.0,0.0
eduhfmn,1.5849625,0.9182958
ed6wsm0,0.0,0.0
ed0hfi1,2.0,0.8112781
edzl898,1.0,0.0
ef9dtp2,1.0,0.0
efa939f,1.0,1.0
ee83eeg,0.0,0.0
eds3z9j,1.5849625,0.0
ee05509,2.0,0.8112781
eeagawm,0.0,0.0
eexxz9z,1.0,1.0
edkmfr1,1.0,0.0
edh8sew,0.0,0.0
ed11pxw,1.5849625,0.9182958
eexli0t,2.0,1.0
efd4x1y,1.5849625,0.0
ef3kbs8,1.0,1.0
edv1n0p,0.0,0.0
eex55fg,0.0,0.0
edw49bz,2.0,0.0
edzze05,0.0,0.0
ef11his,0.0,0.0
ed498ff,0.0,0.0
edj6da5,0.0,0.0
edluhoj,1.5849625,0.9182958
ed1kuoi,0.0,0.0
