comment_id,multi_label_count,example_very_unclear,unclear_fraction
eet37io,1,False,0.0
eet386q,4,False,0.0
eet38dc,2,False,0.0
eet38t2,0,False,0.0
eet3ewt,3,False,0.0
eet3hns,3,False,0.0
eet3icg,2,False,0.0
eet3jbw,5,False,0.0
eet3k71,4,False,0.0
eet3krm,1,False,0.0
eet3lk8,5,False,0.0
eet3lyj,4,False,0.0
eet3mrq,2,False,0.0
eet3ns7,4,False,0.0
eet3p7n,3,False,0.0
eet3qhl,1,False,0.0
eet3r84,1,False,0.0
eet3rh1,5,False,0.0
eet3sni,4,False,0.0
eet41r2,6,False,0.0
eet44bz,1,False,0.0
eet44q7,3,False,0.0
eet478g,3,False,0.0
eet4b9o,4,False,0.0
eet4fgt,2,False,0.0
eet4fi7,3,False,0.0
eet4fvy,1,False,0.0
eet4gbe,1,False,0.0
eet4iqo,3,False,0.0
eet4jyy,1,False,0.0
eet4oa3,1,False,0.0
eet4otg,2,False,0.0
eet4ql6,5,False,0.0
eet4rye,1,False,0.0
eet4uvy,4,False,0.0
eet4vqv,4,False,0.0
eet4wlq,3,False,0.0
eet4xhd,3,False,0.0
eet4xjn,3,False,0.0
eet4yks,2,False,0.0
eet5065,5,False,0.0
eet51lu,1,False,0.0
eet51na,2,False,0.0
eet51sb,1,False,0.0
eet54fi,0,False,0.0
eet579t,2,False,0.0
eet599v,2,False,0.0
eet59hz,3,False,0.0
eet59q0,2,False,0.0
eet5a5c,1,False,0.0
eet5atb,0,False,0.0
eet5c9q,1,False,0.0
eet5clj,3,False,0.0
eet5f81,4,False,0.0
eet5inc,5,False,0.0
eet5inq,3,False,0.0
eet5j9i,1,False,0.0
eet5lia,8,False,0.0
eet5rv5,3,False,0.0
eet5ryt,1,False,0.0
eet5spl,3,False,0.0
eet5tz8,3,False,0.0
eet5xym,1,False,0.0
eet620p,3,False,0.0
eet62yn,5,False,0.0
eet63kr,1,False,0.0
eet6414,1,False,0.0
eet6711,1,False,0.0
eet6725,1,False,0.0
eet67po,0,False,0.0
eet69y1,3,False,0.0
eet6acn,3,False,0.0
eet6c20,3,False,0.0
eet6iez,1,False,0.0
eet6ikr,1,False,0.0
eet6iru,3,False,0.0
eet6irw,5,False,0.0
eet6iz4,3,False,0.0
eet6kwh,2,False,0.0
eet6qhr,0,False,0.0
eet6qlt,1,False,0.0
eet6qza,2,False,0.0
eet6t5a,1,False,0.0
eet6t67,2,False,0.0
eet6x5e,2,False,0.0
eet6xiw,5,False,0.0
eet6zti,3,False,0.0
eet70b6,1,False,0.0
eet71ko,1,False,0.0
eet734t,1,False,0.0
eet765h,2,False,0.0
eet76ei,0,False,0.0
eet78ak,1,False,0.0
eet78cn,3,False,0.0
eet78m8,1,False,0.0
eet7b2r,1,False,0.0
eet7bbk,5,False,0.0
eet7bx1,2,False,0.0
eet7f6x,2,False,0.0
eet7hc7,0,False,0.0
eet7jbl,3,False,0.0
eet7krz,2,False,0.0
eet7lvq,2,False,0.0
eet7ytc,3,False,0.0
eet7zop,1,False,0.0
eet7zvm,1,False,0.0
eet803p,0,False,0.0
eet80sa,2,False,0.0
eet82j6,3,False,0.0
eet85d7,3,False,0.0
eet86f0,0,False,0.0
eet86w3,0,False,0.0
eet88gk,1,False,0.0
eet8aq6,4,False,0.0
eet8b1d,1,False,0.0
eet8biz,2,False,0.0
eet8ciz,2,False,0.0
eet8ea2,1,False,0.0
eet8gx8,3,False,0.0
eet8ikg,6,False,0.0
eet8jex,1,False,0.0
eet8jtm,1,False,0.0
eet8l9h,2,False,0.0
eet8nfy,1,False,0.0
eet8ntq,2,False,0.0
eet8ph5,3,False,0.0
eet8raz,3,False,0.0
eet8rmo,4,False,0.0
eet8uj8,1,False,0.0
eet8we2,1,False,0.0
eet8yzy,2,False,0.0
eet90x5,3,False,0.0
eet911w,3,False,0.0
eet91jo,1,False,0.0
eet92uf,3,False,0.0
eet92wx,2,False,0.0
eet9499,1,False,0.0
eet94s7,2,False,0.0
eet9674,3,False,0.0
eet96w6,1,False,0.0
eet98nx,1,False,0.0
eet99qa,3,False,0.0
eet9a3r,2,False,0.0
eet9ajx,3,False,0.0
eet9f8k,3,False,0.0
eet9hlv,1,False,0.0
eet9iqj,2,False,0.0
eet9itu,2,False,0.0
eet9ln9,1,False,0.0
eet9maa,3,False,0.0
eet9pkc,4,False,0.0
eet9ry7,4,False,0.0
eet9sr8,4,False,0.0
eet9ujp,2,False,0.0
eet9un2,3,False,0.0
eet9w06,2,False,0.0
eet9wll,1,False,0.0
eet9zod,1,False,0.0
eeta1qa,2,False,0.0
eeta55b,4,False,0.0
eeta5en,1,False,0.0
eeta5ol,2,False,0.0
eeta6hh,1,False,0.0
eeta74p,1,False,0.0
eeta802,1,False,0.0
eeta9n0,3,False,0.0
eeta9rp,0,False,0.0
eetacw1,0,False,0.0
eetafmj,1,False,0.0
eetagnd,5,False,0.0
eetah0o,3,False,0.0
eetaj2w,0,False,0.0
eetaj5u,5,False,0.0
eetak09,5,False,0.0
eetakwe,1,False,0.0
eetaljv,1,False,0.0
eetam08,1,False,0.0
eetamwr,2,False,0.0
eetap0z,1,False,0.0
eetaq5x,6,False,0.0
eetarpi,2,False,0.0
eetas5k,5,False,0.0
eetauds,5,False,0.0
eetaumy,1,False,0.0
eetavc6,4,False,0.0
eetayef,6,False,0.0
eetayw7,1,False,0.0
eetazkx,2,False,0.0
eetb2g9,4,False,0.0
eetb2je,0,False,0.0
eetb2zn,0,False,0.0
eetb36w,3,False,0.0
eetb83b,2,False,0.0
eetb9i6,1,False,0.0
eetbawj,4,False,0.0
eetbdj8,3,False,0.0
eetbdl3,2,False,0.0
eetbdxp,1,False,0.0
eetbkbc,0,False,0.0
eetbl4a,2,False,0.0
eetbnjm,1,False,0.0
eetbovb,2,False,0.0
eetbrp7,2,False,0.0
eetbwh4,2,False,0.0
eetbwi6,1,False,0.0
eetbxhz,3,False,0.0
eetbzyz,1,False,0.0
eetc0x4,2,False,0.0
eetc1j1,3,False,0.0
eetc4gz,1,False,0.0
eetc6db,2,False,0.0
eetc7kv,4,False,0.0
eetc9nn,2,False,0.0
eetc9q8,1,False,0.0
eetcaxr,0,False,0.0
eetcca2,1,False,0.0
eetcctg,1,False,0.0
eetccut,4,False,0.0
eetcdt7,5,False,0.0
eetce21,4,False,0.0
eetcfkp,3,False,0.0
eetcgu2,2,False,0.0
eetchrv,1,False,0.0
eetci80,3,False,0.0
eetciyi,1,False,0.0
eetcj8q,2,False,0.0
eetckus,2,False,0.0
eetcmd6,2,False,0.0
eetcn62,5,False,0.0
eetcoae,5,False,0.0
eetcpiz,1,False,0.0
eetcprx,1,False,0.0
eetcqno,2,False,0.0
eetcrqr,4,False,0.0
eetcs3q,2,False,0.0
eetctpb,2,False,0.0
eetcwc8,3,False,0.0
eetcyi5,3,False,0.0
eetczvk,5,False,0.0
eetd2f1,3,False,0.0
eetd3rg,1,False,0.0
eetd4bn,3,False,0.0
eetd7i5,2,False,0.0
eetd886,2,False,0.0
eetd9cu,4,False,0.0
eetd9hf,1,False,0.0
eetd9yf,8,False,0.0
eetdbsv,5,False,0.0
eetdgmo,0,False,0.0
eetdipj,4,False,0.0
eetdjlx,4,False,0.0
eetdm2z,1,False,0.0
eetdn8q,0,False,0.0
eetdrkl,5,False,0.0
eetdt8v,1,False,0.0
eetdvu9,3,False,0.0
eetdw7z,2,False,0.0
eetdz7h,1,False,0.0
eete10e,4,False,0.0
eete3m3,1,False,0.0
eete4fu,3,False,0.0
eete7do,2,False,0.0
eete96j,1,False,0.0
eete9w8,1,False,0.0
eetea8m,1,False,0.0
eeteba1,3,False,0.0
eetecqs,3,False,0.0
eeted50,2,False,0.0
eetedlb,1,False,0.0
eeteg1m,2,False,0.0
eeten9s,1,False,0.0
eetesvi,4,False,0.0
eeteuvp,8,False,0.0
eetey23,2,False,0.0
eeteyb5,3,False,0.0
eetezo8,2,False,0.0
eetf29l,1,False,0.0
eetf2fn,2,False,0.0
eetf51v,1,False,0.0
eetfa4o,1,False,0.0
eetfaok,3,False,0.0
eetfbcv,0,False,0.0
eetfbrg,1,False,0.0
eetfc9u,4,False,0.0
eetfduz,1,False,0.0
eetff8o,1,False,0.0
eetffuy,2,False,0.0
eetfggw,3,False,0.0
eetfgyz,4,False,0.0
eetfhzg,1,False,0.0
eetfij8,3,False,0.0
eetfios,0,False,0.0
eetfjjt,2,False,0.0
eetfjjw,4,False,0.0
eetfkv4,5,False,0.0
eetflze,5,False,0.0
eetfmo4,3,False,0.0
eetfn77,2,False,0.0
eetfn7z,4,False,0.0
eetfoyc,3,False,0.0
eetfp2o,4,False,0.0
eetfpbl,3,False,0.0
eetfq5g,1,False,0.0
eetftbs,2,False,0.0
eetftfk,1,False,0.0
eetfuqx,2,False,0.0
eetfvex,2,False,0.0
eetfxsb,4,False,0.0
eetg179,2,False,0.0
eetg1kb,1,False,0.0
eetg20z,5,False,0.0
eetg2p2,1,False,0.0
eetg3qf,2,False,0.0
eetg76b,2,False,0.0
eetg7t6,5,False,0.0
eetg8cy,2,False,0.0
eetg8hf,2,False,0.0
eetg8n5,1,False,0.0
eetgacr,4,False,0.0
eetgbuj,2,False,0.0
eetgbyi,1,False,0.0
eetgbzz,4,False,0.0
eetgf12,1,False,0.0
eetgi8m,2,False,0.0
eetgibp,1,False,0.0
eetgj9w,1,False,0.0
eetglmt,3,False,0.0
eetgm2z,1,False,0.0
eetgngo,3,False,0.0
eetgnhx,5,False,0.0
eetgpak,1,False,0.0
eetgrdd,0,False,0.0
eetgsio,2,False,0.0
eetgtfg,0,False,0.0
eetgtu0,2,False,0.0
eetguoa,1,False,0.0
eetgy2z,2,False,0.0
eeth4s5,1,False,0.0
eeth4um,3,False,0.0
eeth7r9,4,False,0.0
eethad6,1,False,0.0
eethbbl,6,False,0.0
eethbqb,3,False,0.0
eethcka,2,False,0.0
eethe2m,1,False,0.0
eethh0x,1,False,0.0
eethju6,0,False,0.0
eethk7i,1,False,0.0
eethl2z,2,False,0.0
eethmw6,2,False,0.0
eetho28,0,False,0.0
eethp96,0,False,0.0
eethqy0,4,False,0.0
eethr41,1,False,0.0
eethrt6,7,False,0.0
eethrtc,3,False,0.0
eethsth,0,False,0.0
eethth9,2,False,0.0
eethtjn,3,False,0.0
eethuvn,1,False,0.0
eeti4kk,1,False,0.0
eeti827,1,False,0.0
eetibyd,2,False,0.0
eetico1,4,False,0.0
eetih44,1,False,0.0
eetihm9,2,False,0.0
eetij81,2,False,0.0
eetil5z,1,False,0.0
eetilbo,2,False,0.0
eetioh6,3,False,0.0
eetiq43,2,False,0.0
eetitxw,1,False,0.0
eetiwwn,4,False,0.0
eetiy95,1,False,0.0
eetj0ut,3,False,0.0
eetj14s,0,False,0.0
eetj1tt,0,False,0.0
eetj3i7,2,False,0.0
eetj71l,3,False,0.0
eetjbwc,1,False,0.0
eetjh4q,1,False,0.0
eetji37,5,False,0.0
eetjkhy,4,False,0.0
eetjkm4,1,False,0.0
eetjm9k,2,False,0.0
eetjt5h,5,False,0.0
eetjtcd,1,False,0.0
eetjw2e,5,False,0.0
eetjwa4,4,False,0.0
eetjwdz,3,False,0.0
eetjydb,2,False,0.0
eetk105,3,False,0.0
eetk13g,3,False,0.0
eetk1rn,1,False,0.0
eetk1un,1,False,0.0
eetk2a0,1,False,0.0
eetk2u6,4,False,0.0
eetk69f,5,False,0.0
eetk7he,2,False,0.0
eetkdhh,4,False,0.0
eetkfbt,3,False,0.0
eetkfdz,1,False,0.0
eetkg36,1,False,0.0
eetkjzt,1,False,0.0
eetkkvs,4,False,0.0
eetklcv,2,False,0.0
eetkm7i,2,False,0.0
eetkmlr,1,False,0.0
eetknzu,3,False,0.0
eetkryv,2,False,0.0
eetktc1,2,False,0.0
eetl1g4,4,False,0.0
eetl21b,1,False,0.0
eetl3hu,1,False,0.0
eetl3jg,2,False,0.0
eetl4bm,3,False,0.0
eetl6eg,5,False,0.0
eetl6sv,4,False,0.0
eetl93o,3,False,0.0
eetlaat,4,False,0.0
eetlakl,1,False,0.0
eetlb6o,5,False,0.0
eetlbli,2,False,0.0
eetlfxl,3,False,0.0
eetlh0n,7,False,0.0
eetlh1q,1,False,0.0
eetlif1,1,False,0.0
eetljfs,0,False,0.0
eetlko5,1,False,0.0
eetll9u,3,False,0.0
eetllqr,2,False,0.0
eetllsp,2,False,0.0
eetlm2p,1,False,0.0
eetlogf,3,False,0.0
eetlqo9,1,False,0.0
eetlubh,5,False,0.0
eetlwh1,4,False,0.0
eetm06s,1,False,0.0
eetm25e,2,False,0.0
eetm2zg,2,False,0.0
eetm3f1,3,False,0.0
eetm9of,1,False,0.0
eetm9zd,0,False,0.0
eetma69,0,False,0.0
eetmb2z,1,False,0.0
eetmfnm,4,False,0.0
eetmfxy,1,False,0.0
eetmhcl,4,False,0.0
eetmkpj,1,False,0.0
eetmqcw,1,False,0.0
eetmqp8,3,False,0.0
eetmvt6,1,False,0.0
eetmx7n,5,False,0.0
eetmymy,1,False,0.0
eetmzts,1,False,0.0
eetn19u,1,False,0.0
eetn1fo,4,False,0.0
eetn474,0,False,0.0
eetn5g9,4,False,0.0
eetn7f7,2,False,0.0
eetn82m,3,False,0.0
eetnacw,3,False,0.0
eetnatn,2,False,0.0
eetnbk0,2,False,0.0
eetnbrw,0,False,0.0
eetnbzk,3,False,0.0
eetnece,2,False,0.0
eetngan,3,False,0.0
eetnkj0,0,False,0.0
eetnlji,2,False,0.0
eetnlr7,4,False,0.0
eetnmws,3,False,0.0
eetnnwt,6,False,0.0
eetnnys,3,False,0.0
eetnodt,2,False,0.0
eetnoud,2,False,0.0
eetnpvi,6,False,0.0
eetnrom,4,False,0.0
eetns9i,4,False,0.0
eetnt62,1,False,0.0
eetnt75,1,False,0.0
eetnvn9,3,False,0.0
eetnx0b,3,False,0.0
eetnxp8,1,False,0.0
eetnybb,2,False,0.0
eetnzam,2,False,0.0
eeto0m1,3,False,0.0
eeto320,2,False,0.0
eeto45b,0,False,0.0
eeto4pk,1,False,0.0
eeto98i,0,False,0.0
eetoabe,1,False,0.0
eetoal3,2,False,0.0
eetoepc,1,False,0.0
eetoepq,2,False,0.0
eetogrh,4,False,0.0
eetoho2,3,False,0.0
eetokfj,3,False,0.0
eetonhn,1,False,0.0
eetorck,1,False,0.0
eetoscc,2,False,0.0
eetosi5,4,False,0.0
eetovz6,2,False,0.0
eetow0b,1,False,0.0
eetoykw,6,False,0.0
eetozc9,2,False,0.0
eetozz8,3,False,0.0
eetp0e7,2,False,0.0
eetp17y,4,False,0.0
eetp6wa,0,False,0.0
eetpais,2,False,0.0
eetpbqh,3,False,0.0
eetpc77,1,False,0.0
eetpdlo,0,False,0.0
eetpdun,2,False,0.0
eetpe9w,4,False,0.0
eetpeyn,4,False,0.0
eetpgzj,2,False,0.0
eetph7f,3,False,0.0
eetphqv,2,False,0.0
eetpimz,2,False,0.0
eetpj6g,4,False,0.0
eetpjfk,1,False,0.0
eetpjyv,0,False,0.0
eetpk59,2,False,0.0
eetpkuh,3,False,0.0
eetplj6,4,False,0.0
eetpocr,1,False,0.0
eetpqmm,3,False,0.0
eetprkz,5,False,0.0
eetpsfs,5,False,0.0
eetptjj,1,False,0.0
eetpujx,3,False,0.0
eetpv7z,2,False,0.0
eetpz29,5,False,0.0
eetpzfm,1,False,0.0
eetq1ry,3,False,0.0
eetq6oz,3,False,0.0
eetq9g0,2,False,0.0
eetqbu7,1,False,0.0
eetqfey,3,False,0.0
eetqgfs,3,False,0.0
eetqghd,5,False,0.0
eetqij6,0,False,0.0
eetqiyh,3,False,0.0
eetqm4a,3,False,0.0
eetqmlz,2,False,0.0
eetqms2,3,False,0.0
eetqolx,1,False,0.0
eetqp1u,4,False,0.0
eetqysc,2,False,0.0
eetr1pf,2,False,0.0
eetr457,4,False,0.0
eetr59x,0,False,0.0
eetr7rl,4,False,0.0
eetr7ub,1,False,0.0
eetrfd1,2,False,0.0
eetrghu,1,False,0.0
eetriyn,2,False,0.0
eetrle5,1,False,0.0
eetrmuk,5,False,0.0
eetrnx9,1,False,0.0
eetrrhp,1,False,0.0
eetrslq,0,False,0.0
eetrtw2,2,False,0.0
eetru8m,4,False,0.0
eetrwsq,2,False,0.0
eetrxae,4,False,0.0
eetry66,1,False,0.0
eets0d7,5,False,0.0
eets175,1,False,0.0
eets2cw,1,False,0.0
eets2l8,1,False,0.0
eets2m4,4,False,0.0
eets4yi,6,False,0.0
eets55x,3,False,0.0
eets5dx,5,False,0.0
eetsb9g,1,False,0.0
eetsck3,2,False,0.0
eetsl2x,2,False,0.0
eetsn8z,2,False,0.0
eetsnku,4,False,0.0
eetsqhw,4,False,0.0
eetsu5s,2,False,0.0
eett1oi,2,False,0.0
eett24v,1,False,0.0
eett28k,2,False,0.0
eett2jy,4,False,0.0
eett2uq,0,False,0.0
eett4ap,0,False,0.0
eett679,2,False,0.0
eett7kl,3,False,0.0
eett8sj,3,False,0.0
eett96e,1,False,0.0
eett99d,3,False,0.0
eetta44,3,False,0.0
eettad1,3,False,0.0
eettdze,1,False,0.0
eettn7f,2,False,0.0
eettpj0,2,False,0.0
eettqm3,3,False,0.0
eettry0,1,False,0.0
eettt4j,1,False,0.0
eettwqd,2,False,0.0
eetu2qg,2,False,0.0
eetu44q,5,False,0.0
eetu8gb,2,False,0.0
eetucfv,5,False,0.0
eetucyl,2,False,0.0
eetuipf,2,False,0.0
eetulv4,2,False,0.0
eetundo,3,False,0.0
eeturc9,1,False,0.0
eeturhc,1,False,0.0
eetuw5l,3,False,0.0
eetux1w,2,False,0.0
eetv0ja,0,False,0.0
eetv42e,2,False,0.0
eetv875,0,False,0.0
eetvecr,5,False,0.0
eetverp,6,False,0.0
eetvg2e,3,False,0.0
eetvhxo,1,False,0.0
eetvic0,1,False,0.0
eetvlkl,4,False,0.0
eetvoy1,2,False,0.0
eetvuja,1,False,0.0
eetvx67,4,False,0.0
eetvzi8,1,False,0.0
eetw1zd,1,False,0.0
eetw30p,2,False,0.0
eetw3wx,2,False,0.0
eetw6j3,3,False,0.0
eetwfts,1,False,0.0
eetwkl8,3,False,0.0
eetwt01,2,False,0.0
eetwt55,1,False,0.0
eetwv0j,1,False,0.0
eetwz52,3,False,0.0
eetwz5h,1,False,0.0
eetwzx3,2,False,0.0
eetx3g8,2,False,0.0
eetx6gb,2,False,0.0
eetxafy,1,False,0.0
eetxay3,0,False,0.0
eetxboc,5,False,0.0
eetxdk1,1,False,0.0
eetxdks,5,False,0.0
eetxdug,2,False,0.0
eetxevl,2,False,0.0
eetxf41,6,False,0.0
eetxftd,3,False,0.0
eetxg71,2,False,0.0
eetxijr,2,False,0.0
eetxljv,4,False,0.0
eetxlxy,2,False,0.0
eetxm8q,2,False,0.0
eetxsyl,1,False,0.0
eetxuty,4,False,0.0
eetxvzu,3,False,0.0
eety129,1,False,0.0
eety43r,1,False,0.0
eety4ha,0,False,0.0
eety4l4,5,False,0.0
eety4rr,5,False,0.0
eety6mj,2,False,0.0
eety9p1,2,False,0.0
eetycos,3,False,0.0
eetydf3,3,False,0.0
eetyh82,1,False,0.0
eetyj22,4,False,0.0
eetyocf,1,False,0.0
eetyqwj,1,False,0.0
eetyvhj,3,False,0.0
eetyxnj,2,False,0.0
eetyyck,0,False,0.0
eetz0g9,2,False,0.0
eetz4py,1,False,0.0
eetz567,2,False,0.0
eetz7ez,1,False,0.0
eetz83k,3,False,0.0
eetza2l,5,False,0.0
eetzaw9,2,False,0.0
eetzb16,1,False,0.0
eetzfgi,3,False,0.0
eetzry7,1,False,0.0
eetzsfx,1,False,0.0
eetzsln,1,False,0.0
eetzupy,3,False,0.0
eetzyip,4,False,0.0
eeu00m5,0,False,0.0
eeu03n9,3,False,0.0
eeu06kk,3,False,0.0
eeu08lg,1,False,0.0
eeu0cdq,2,False,0.0
eeu0ffj,1,False,0.0
eeu0fst,1,False,0.0
eeu0hgv,5,False,0.0
eeu0ii7,4,False,0.0
eeu0iq5,1,False,0.0
eeu0j16,1,False,0.0
eeu0j3l,1,False,0.0
eeu0k94,5,False,0.0
eeu0khg,3,False,0.0
eeu0nxa,1,False,0.0
eeu0pbv,3,False,0.0
eeu0pv8,0,False,0.0
eeu0qsq,2,False,0.0
eeu0qyz,4,False,0.0
eeu0sv8,1,False,0.0
eeu0vsl,1,False,0.0
eeu0xdw,2,False,0.0
eeu0zcr,2,False,0.0
eeu144c,2,False,0.0
eeu19sp,2,False,0.0
eeu1c27,4,False,0.0
eeu1ci5,2,False,0.0
eeu1gty,3,False,0.0
eeu1h8f,5,False,0.0
eeu1juv,3,False,0.0
eeu1m0l,5,False,0.0
eeu1ol7,4,False,0.0
eeu1u49,3,False,0.0
eeu1whd,1,False,0.0
eeu1wrx,3,False,0.0
eeu1xl8,0,False,0.0
eeu1zcq,3,False,0.0
eeu206x,1,False,0.0
eeu21rr,1,False,0.0
eeu21sd,1,False,0.0
eeu22fs,2,False,0.0
eeu24z2,0,False,0.0
eeu262v,1,False,0.0
eeu2e1f,5,False,0.0
eeu2e3k,1,False,0.0
eeu2h4j,2,False,0.0
eeu2l6c,1,False,0.0
eeu2m4z,3,False,0.0
eeu2te8,3,False,0.0
eeu2tj3,3,False,0.0
eeu2ujv,1,False,0.0
eeu30dk,1,False,0.0
eeu30n3,1,False,0.0
eeu33cz,2,False,0.0
eeu37g2,4,False,0.0
eeu38cr,1,False,0.0
eeu3j2k,1,False,0.0
eeu3o3n,1,False,0.0
eeu3t4i,2,False,0.0
eeu3wxe,4,False,0.0
eeu3xst,4,False,0.0
eeu3zv0,2,False,0.0
eeu42e3,1,False,0.0
eeu45uc,6,False,0.0
eeu46dw,2,False,0.0
eeu47je,3,False,0.0
eeu4df8,0,False,0.0
eeu4dpd,0,False,0.0
eeu4dq8,2,False,0.0
eeu4hgf,2,False,0.0
eeu4lrv,3,False,0.0
eeu4nnq,3,False,0.0
eeu4qki,3,False,0.0
eeu4tb5,2,False,0.0
eeu4vac,2,False,0.0
eeu534e,1,False,0.0
eeu55vx,2,False,0.0
eeu57ng,2,False,0.0
eeu59wa,2,False,0.0
eeu5a69,3,False,0.0
eeu5ffq,3,False,0.0
eeu5gi5,3,False,0.0
eeu5haj,4,False,0.0
eeu5k4v,1,False,0.0
eeu5mfp,1,False,0.0
eeu5o2p,1,False,0.0
eeu5qem,1,False,0.0
eeu5s7r,2,False,0.0
eeu5uqm,1,False,0.0
eeu5w3h,1,False,0.0
eeu5xfv,3,False,0.0
eeu5xx7,3,False,0.0
eeu5yu8,2,False,0.0
eeu6561,2,False,0.0
eeu69te,1,False,0.0
eeu6b3v,2,False,0.0
eeu6gbi,2,False,0.0
eeu6grr,1,False,0.0
eeu6h87,2,False,0.0
eeu6hnd,3,False,0.0
eeu6ikb,1,False,0.0
eeu6j3i,4,False,0.0
eeu6mzj,1,False,0.0
eeu6rax,2,False,0.0
eeu6s86,3,False,0.0
eeu6tbf,1,False,0.0
eeu6ut2,4,False,0.0
eeu6ya4,1,False,0.0
eeu6yax,1,False,0.0
eeu6yq3,3,False,0.0
eeu72iw,3,False,0.0
eeu7369,1,False,0.0
eeu7e72,4,False,0.0
eeu7i2p,3,False,0.0
eeu7ifa,1,False,0.0
eeu7kvc,1,False,0.0
eeu7oxg,2,False,0.0
eeu7prf,0,False,0.0
eeu7tri,1,False,0.0
eeu7ysg,2,False,0.0
eeu82xs,2,False,0.0
eeu854y,2,False,0.0
eeu85xq,1,False,0.0
eeu85y4,1,False,0.0
eeu890m,3,False,0.0
eeu8adm,2,False,0.0
eeu8e7h,1,False,0.0
eeu8ekt,4,False,0.0
eeu8esi,2,False,0.0
eeu8gu6,2,False,0.0
eeu8i9q,1,False,0.0
eeu8jif,3,False,0.0
eeu8jww,4,False,0.0
eeu8l0f,2,False,0.0
eeu8ldi,5,False,0.0
eeu8ne4,3,False,0.0
eeu8oci,2,False,0.0
eeu8okj,1,False,0.0
eeu8p1c,1,False,0.0
eeu8rva,3,False,0.0
eeu8x1w,2,False,0.0
eeu8yqe,1,False,0.0
eeu924t,4,False,0.0
eeu92hs,1,False,0.0
eeu92v7,4,False,0.0
eeu938e,0,False,0.0
eeu94fh,4,False,0.0
eeu9924,2,False,0.0
eeu99dv,7,False,0.0
eeu99e7,1,False,0.0
eeu99vo,1,False,0.0
eeu9cs1,2,False,0.0
eeu9f0u,3,False,0.0
eeu9g37,1,False,0.0
eeu9hbf,1,False,0.0
eeu9qa0,5,False,0.0
eeu9urb,2,False,0.0
eeu9ykt,2,False,0.0
eeu9yox,0,False,0.0
eeua07h,3,False,0.0
eeua0bs,2,False,0.0
eeua1pp,2,False,0.0
eeua5h0,0,False,0.0
eeua67u,3,False,0.0
eeuaa0v,4,False,0.0
eeuabk6,2,False,0.0
eeuad1a,1,False,0.0
eeuaeph,2,False,0.0
eeuaf7e,3,False,0.0
eeuafof,0,False,0.0
eeuaik7,2,False,0.0
eeuaqkz,5,False,0.0
eeuarib,3,False,0.0
eeuaw08,2,False,0.0
eeub0q7,3,False,0.0
eeub0vz,1,False,0.0
eeub19f,1,False,0.0
eeub2eq,1,False,0.0
eeub2jg,4,False,0.0
eeub69u,1,False,0.0
eeub700,5,False,0.0
eeub76u,1,False,0.0
eeub7hl,1,False,0.0
eeub7im,1,False,0.0
eeubbji,2,False,0.0
eeubc6l,1,False,0.0
eeubeoq,1,False,0.0
eeubetl,2,False,0.0
eeubisc,1,False,0.0
eeubpbz,3,False,0.0
eeubq0g,3,False,0.0
eeubq4e,1,False,0.0
eeubqp4,2,False,0.0
eeubrle,1,False,0.0
eeubxt1,1,False,0.0
eeuc0lx,1,False,0.0
eeuc21z,1,False,0.0
eeuc2cj,1,False,0.0
eeuc3vi,1,False,0.0
eeuc442,1,False,0.0
eeuc5ih,2,False,0.0
eeuc5xy,3,False,0.0
eeuc6pc,2,False,0.0
eeucc1h,3,False,0.0
eeucdwh,5,False,0.0
eeucf5z,2,False,0.0
eeuckpj,1,False,0.0
eeucmjt,0,False,0.0
eeucowm,1,False,0.0
eeucrk3,4,False,0.0
eeucruv,4,False,0.0
eeucsrw,1,False,0.0
eeucvlz,1,False,0.0
eeucvnt,5,False,0.0
eeucwpm,2,False,0.0
eeuczvq,3,False,0.0
eeud0eo,1,False,0.0
eeud2i4,3,False,0.0
eeud3dn,1,False,0.0
eeud3qx,4,False,0.0
eeud8kf,1,False,0.0
eeud8kq,4,False,0.0
eeud8sc,1,False,0.0
eeudajv,2,False,0.0
eeudalf,2,False,0.0
eeudax5,3,False,0.0
eeudc1b,1,False,0.0
eeudc6t,1,False,0.0
eeuddja,6,False,0.0
eeudgp9,4,False,0.0
eeudgrp,2,False,0.0
eeudhxu,2,False,0.0
eeudls0,2,False,0.0
eeudt2k,0,False,0.0
eeudvnx,1,False,0.0
eeudvxm,3,False,0.0
eeudwdt,1,False,0.0
eeue4hp,3,False,0.0
eeue745,5,False,0.0
eeue9x6,2,False,0.0
eeueb6c,2,False,0.0
eeuebfx,1,False,0.0
eeuegqi,3,False,0.0
eeuenby,2,False,0.0
eeuenxq,2,False,0.0
eeuer5u,3,False,0.0
eeues0x,3,False,0.0
eeuex9l,2,False,0.0
eeueyds,2,False,0.0
eeuezc6,2,False,0.0
eeuf0ay,3,False,0.0
eeuf169,1,False,0.0
eeuf1up,2,False,0.0
eeuf8yg,5,False,0.0
eeufesk,3,False,0.0
eeufexz,3,False,0.0
eeufi8l,0,False,0.0
eeufk2j,4,False,0.0
eeufl2k,2,False,0.0
eeufliq,0,False,0.0
eeufnhh,4,False,0.0
eeufts9,4,False,0.0
eeufxm0,4,False,0.0
eeufzy5,2,False,0.0
eeug259,3,False,0.0
eeug39y,1,False,0.0
eeug3xp,1,False,0.0
eeug4uz,1,False,0.0
eeug6do,4,False,0.0
